paper_id,combScore,combRank
2394,0.0003528711733550863,333
3053,0.0003528294808890982,334
1491,0.0003528095070281939,335
5063,0.00035259005800115033,336
5938,0.0003519373802540707,337
1696,0.0003517098577238445,338
3667,0.0003516434212451204,339
1748,0.0003514851069161233,340
2590,0.00035081499009843463,341
2900,0.00035081499009843463,342
3916,0.0003502664891978873,343
5277,0.00035018163722597557,344
1847,0.00035014132276573796,345
282,0.0003501376431979259,346
3138,0.00034926128885681777,347
5804,0.00034851392102117957,348
5384,0.0003481211363803564,349
273,0.00034811271761223247,350
5037,0.0003481006511414422,351
3583,0.00034794380063398215,352
2604,0.00034779499709862693,353
2761,0.00034779499709862693,354
6324,0.0003473070683914446,355
2589,0.0003473067738491873,356
1521,0.0003462011882181049,357
6426,0.0003458216570418675,358
3078,0.0003457771630395797,359
2419,0.0003457535034270519,360
992,0.0003455049994211144,361
4114,0.0003452687957326959,362
2670,0.00034510283056170553,363
3824,0.00034470582918456476,364
5696,0.00034447831301838433,365
2990,0.0003444439244880809,366
1504,0.0003440426386692525,367
142,0.00034381103051555034,368
3231,0.0003435185449857928,369
1477,0.00034290180100009454,370
448,0.00034286445506103347,371
2961,0.00034183267004796837,372
413,0.00034181441877294445,373
5287,0.00034160606799204764,374
2177,0.00034160149982465483,375
2743,0.0003415638526513688,376
2548,0.00034144982109107145,377
1819,0.0003410363916216467,378
4001,0.0003404980643577273,379
4128,0.0003402879633000398,380
534,0.00034021312642446873,381
4802,0.00034011832713769534,382
3383,0.0003399843611973281,383
119,0.00033982814283729605,384
3931,0.00033828607233085244,385
4303,0.00033714382690305355,386
2473,0.00033697852438846585,387
3019,0.00033632317459410027,388
5820,0.00033622625044703905,389
2827,0.0003360543128567603,390
2651,0.0003359168140997267,391
888,0.0003357371763823373,392
6185,0.000335659420575542,393
3279,0.00033544152940431516,394
2661,0.00033494321179099553,395
2951,0.00033472192053455685,396
2752,0.00033453158823608706,397
2103,0.00033453158823608706,398
2284,0.00033431138011835677,399
2715,0.00033425910725829475,400
214,0.00033412725751602964,401
4401,0.00033377882882963124,402
3536,0.0003336094221242614,403
2925,0.00033332240360644605,404
5034,0.0003327188423122106,405
5806,0.000332245330175616,406
2400,0.0003318267347869322,407
4808,0.00033148748395755507,408
5239,0.00033094682283434795,409
5038,0.00033057308882687345,410
3904,0.0003302873535167532,411
2943,0.00032956951528532855,412
3095,0.00032945682469603303,413
1362,0.000329373650048757,414
5079,0.0003292232267813516,415
1633,0.00032906533529012576,416
3301,0.00032841365570795603,417
2774,0.00032817922986494967,418
3524,0.00032688949794223786,419
2267,0.0003264203641724052,420
2947,0.0003258120324814885,421
1532,0.00032571890131768305,422
4269,0.0003254788199003689,423
1866,0.0003252850230181947,424
800,0.0003247530206461459,425
5917,0.00032450001789941375,426
4552,0.00032391858359604646,427
3510,0.0003238871866722715,428
3474,0.00032288452769395256,429
3042,0.0003226935069635067,430
5425,0.0003221137124888325,431
3446,0.0003219302858935108,432
1572,0.00032156959680665787,433
5475,0.0003213807514799341,434
3790,0.0003213502077404876,435
2429,0.00032110674608102675,436
1268,0.00032110674608102675,437
2807,0.0003211012709791807,438
4208,0.000321071140189641,439
1613,0.00032098292228650556,440
2724,0.00032096226954996855,441
846,0.0003208949764865308,442
626,0.0003208949764865308,443
1888,0.00032059323772659593,444
6214,0.00032054986575190923,445
465,0.00031962333093376195,446
4652,0.0003195261127783214,447
1125,0.0003192918882574059,448
5491,0.00031920896098347473,449
4582,0.0003191202030422851,450
2717,0.0003190176741709167,451
1461,0.00031872708957647193,452
6225,0.000318441238862678,453
1685,0.0003180795744449206,454
3102,0.00031780051805781266,455
2683,0.00031780051805781266,456
3311,0.00031780051805781266,457
4615,0.00031714216231416837,458
1816,0.0003171138583420245,459
5507,0.00031675746995953004,460
3323,0.00031673954548362975,461
530,0.00031553825946923356,462
5399,0.00031539437793928006,463
4921,0.00031539437793928006,464
674,0.00031491700715302726,465
3872,0.00031484062674789543,466
884,0.00031479024177065657,467
1071,0.00031479024177065657,468
1367,0.00031465193851754004,469
2843,0.0003145962842642815,470
983,0.0003141331290682473,471
915,0.0003141331290682473,472
2073,0.00031393994589612575,473
4007,0.0003139120393480531,474
604,0.0003138166136778773,475
3480,0.00031378972321407253,476
292,0.00031348877780647765,477
2957,0.00031323788122242946,478
4668,0.0003130963736124412,479
3329,0.0003129038360152789,480
5152,0.0003127688176679683,481
993,0.0003124658231746894,482
5913,0.0003123844308237146,483
581,0.0003120812072250636,484
5173,0.00031133521749071645,485
5023,0.0003110500506469533,486
879,0.000310099737890017,487
6303,0.0003093915092813639,488
5080,0.0003093764796155763,489
4138,0.00030936546236140034,490
3147,0.00030932473069272153,491
2623,0.00030916273126488256,492
234,0.0003090282143916907,493
3074,0.0003089509863170067,494
2518,0.0003089509863170067,495
1242,0.00030868315442870173,496
5250,0.0003081418090525787,497
498,0.0003078395662002302,498
3082,0.0003078211027739333,499
4655,0.0003074571781873864,500
1733,0.000307215130428228,501
4992,0.00030713151409227215,502
5961,0.00030698859693088646,503
4825,0.0003069327649984967,504
6110,0.00030682900306129877,505
2464,0.00030667695590629106,506
4424,0.00030658817886472094,507
3927,0.00030643590143895416,508
122,0.00030610509847095555,509
5607,0.00030592475719301023,510
5444,0.00030563627694481303,511
5861,0.0003053916805667365,512
2412,0.0003053853942090163,513
6573,0.00030512769863787995,514
5578,0.00030493187026896153,515
3256,0.0003047612628774781,516
4348,0.0003043778932383758,517
1109,0.0003041677177318075,518
1424,0.00030404858861774326,519
1293,0.00030404858861774326,520
1514,0.00030404858861774326,521
1807,0.0003037513807653978,522
3674,0.00030369025731591837,523
2371,0.00030339731916049595,524
4411,0.00030302836293200796,525
1906,0.0003027974513164186,526
5007,0.00030171632752267385,527
78,0.0003014275552862604,528
2758,0.00030142123167823157,529
5324,0.0003013671928536925,530
318,0.00030092133334524583,531
4154,0.00030081849245246694,532
3567,0.0003007928694712966,533
1324,0.000300783235840041,534
378,0.0003001529626144748,535
1900,0.0003001529626144748,536
4125,0.00029992889523935566,537
5726,0.00029965462921504763,538
778,0.00029934853500905296,539
3484,0.0002984919642929884,540
4443,0.00029839744962731194,541
2297,0.00029821674747083053,542
3276,0.0002980988712607025,543
1783,0.000298095416241627,544
2085,0.00029796708688579386,545
5347,0.0002974604405054369,546
3893,0.0002974233272735557,547
4923,0.0002973081571181126,548
2068,0.0002970531784055533,549
5554,0.000296659394163934,550
2268,0.00029654629202127876,551
4938,0.00029644821689507313,552
3644,0.0002962887517682465,553
4828,0.00029624063180047237,554
3365,0.0002958098920101589,555
4014,0.00029558886248465846,556
4768,0.00029557835245418135,557
2965,0.0002954271935201268,558
5935,0.00029486287650387096,559
5615,0.00029465054800351304,560
4871,0.0002945197803953091,561
577,0.0002943180328942555,562
5486,0.00029366860604793153,563
5068,0.000293613181233951,564
4409,0.000293197055315734,565
3266,0.0002927276240031922,566
5229,0.00029230573580090043,567
3457,0.00029203428616644925,568
5851,0.0002917627570862139,569
1171,0.00029150303832531545,570
3711,0.00029131586871834487,571
3230,0.0002913061714567849,572
2137,0.00029130516761872283,573
1724,0.00029130516761872283,574
2223,0.0002909119330977058,575
5042,0.00029087826615845823,576
3335,0.0002907716350933256,577
4149,0.0002907563977032507,578
3407,0.00029073473998502346,579
4988,0.0002906880012299578,580
5838,0.0002905483018273334,581
5327,0.0002905483018273334,582
2598,0.00029047133986563465,583
2891,0.0002900677065062174,584
6432,0.00028962014560541394,585
4869,0.000289322398945488,586
4809,0.000289322398945488,587
4879,0.00028929692560899334,588
260,0.00028914119479856706,589
892,0.0002891080847493268,590
4487,0.00028906987544273803,591
5318,0.0002887687273295252,592
3655,0.00028856965535143986,593
3137,0.0002884787967173182,594
30,0.00028810858586645125,595
1861,0.00028792845586374856,596
540,0.00028791163992036563,597
472,0.0002876741343381013,598
1100,0.0002876741343381013,599
628,0.0002876741343381013,600
1003,0.0002876741343381013,601
4373,0.0002874183621550648,602
4164,0.0002873334759965235,603
1883,0.00028704560954298346,604
1559,0.00028704560954298346,605
1956,0.0002868333147430506,606
2125,0.00028650659674773956,607
5517,0.00028635377259192093,608
2540,0.00028562924875054964,609
2797,0.00028538715441294024,610
746,0.0002847928917547519,611
4824,0.0002844733852066612,612
5785,0.0002844310182340245,613
2824,0.0002834911521581774,614
1910,0.0002834911521581774,615
6248,0.0002834000207539414,616
2639,0.0002833589237307943,617
3067,0.00028335747297773795,618
412,0.0002832016263720369,619
123,0.0002832016263720369,620
2506,0.00028303695996577047,621
2481,0.0002827506613040607,622
4369,0.00028275043643678245,623
1354,0.0002827061231230281,624
3134,0.0002826817903848645,625
4255,0.00028265041317900773,626
1777,0.00028242235266947994,627
3032,0.0002824036856247392,628
3814,0.0002823771183850392,629
742,0.00028228273011093196,630
5950,0.00028210247099819797,631
656,0.00028183645349436965,632
4063,0.0002818203841445606,633
3616,0.0002817418867442126,634
3933,0.0002816363882484086,635
3418,0.0002816363882484086,636
4457,0.0002816363882484086,637
3198,0.0002815649258203242,638
5366,0.000281252232598203,639
442,0.00028110791302203325,640
3969,0.00028090234702985643,641
1565,0.00028073657980555526,642
523,0.0002807208291772568,643
3354,0.0002803599416954196,644
5940,0.00028021494233044825,645
435,0.0002801782921867452,646
1217,0.0002801782921867452,647
805,0.0002801782921867452,648
5061,0.00028011277934068975,649
2831,0.0002800896623405848,650
3866,0.0002800341033855755,651
3259,0.0002795918738492744,652
5481,0.0002795555416104254,653
2280,0.00027923986871163456,654
4304,0.00027919042950017855,655
2043,0.00027919042950017855,656
4767,0.00027890335299999913,657
4980,0.00027888722004794554,658
4617,0.0002788005699994821,659
2702,0.0002787915314552289,660
419,0.0002786716888963024,661
2772,0.0002786716178080848,662
2075,0.00027838450709175873,663
5252,0.0002782701712202711,664
1261,0.00027824310618583336,665
5376,0.00027777952362868455,666
3875,0.0002776680945472718,667
4049,0.0002775028976504612,668
3621,0.0002775028976504612,669
3168,0.00027747388093626917,670
1852,0.00027733517546857514,671
5305,0.00027713396424239854,672
6545,0.00027679163994763495,673
3828,0.00027677804667300274,674
4857,0.000276771250292285,675
4366,0.0002767591352171007,676
2215,0.00027672484920205324,677
3585,0.0002767069624054485,678
4413,0.00027631309662854103,679
6099,0.00027631266302542744,680
2646,0.00027619189094026987,681
4156,0.0002761545700379208,682
5501,0.0002755870245413945,683
5771,0.00027540410063325236,684
2800,0.00027535119830315885,685
1814,0.000275335719611645,686
3030,0.0002749345401835878,687
1034,0.0002746631932824577,688
5847,0.0002744882312317492,689
5479,0.0002744202341706452,690
4663,0.0002743993140338465,691
2570,0.00027427909561514936,692
2378,0.0002742079126586184,693
1872,0.00027387605904108294,694
3765,0.00027373496901213033,695
4657,0.0002736067732860416,696
2310,0.0002734060833011598,697
1133,0.0002733538485642916,698
2331,0.0002732035831514712,699
1729,0.000272900353083912,700
6020,0.00027285894392372966,701
3436,0.0002724495130534951,702
3269,0.00027203174482117105,703
6315,0.00027197232821249564,704
4028,0.00027187701460033804,705
4364,0.00027117490993736255,706
4989,0.0002708661549927741,707
6082,0.00027059455252405573,708
2921,0.000270478341508694,709
1824,0.00026999711177544075,710
1967,0.00026962667145857605,711
2550,0.0002695718143142062,712
3605,0.0002695431790133814,713
2505,0.0002695160197565586,714
2271,0.0002695160197565586,715
1930,0.00026947201870408866,716
521,0.0002693377523797393,717
113,0.0002687218748394036,718
5293,0.0002683626576622066,719
5345,0.0002681679527575116,720
3692,0.0002681408480113649,721
3113,0.0002681150564210154,722
4887,0.0002678165476007592,723
4911,0.00026776965189038564,724
3870,0.00026776858313676044,725
5966,0.00026757543305150827,726
4935,0.00026748108117886205,727
4306,0.00026747967327492343,728
4508,0.00026747967327492343,729
3882,0.00026708074562284,730
2153,0.0002667774683917995,731
6581,0.00026666330300039283,732
5829,0.0002666519372621783,733
1857,0.0002665234759854508,734
1911,0.0002665025970481834,735
6305,0.00026642575713263565,736
6482,0.00026618807692443475,737
6094,0.00026618807692443475,738
6306,0.00026618807692443475,739
4836,0.00026593804553982534,740
2643,0.00026581199920098613,741
3593,0.00026546940129231606,742
1475,0.00026538502021407237,743
2553,0.0002653743695209373,744
4614,0.000265095188250761,745
2979,0.0002649918767866927,746
3296,0.0002647995523837608,747
1649,0.0002644066404758646,748
4247,0.0002643390121915623,749
5496,0.0002639351309115569,750
4359,0.00026339651929248667,751
1877,0.0002633491722815379,752
1294,0.0002633491722815379,753
5738,0.00026333799821502766,754
1321,0.0002632989445914745,755
953,0.0002632989445914745,756
5814,0.00026304283024445755,757
621,0.00026289065105054865,758
3151,0.0002628632965338468,759
1842,0.00026280010972491887,760
2251,0.00026280010972491887,761
6399,0.00026276340520607817,762
3841,0.00026267037719255036,763
388,0.00026265832060190123,764
5461,0.0002625784781936623,765
2292,0.00026257589477976935,766
2107,0.00026250272492753403,767
5389,0.0002619561352866853,768
2652,0.0002618856818211943,769
5655,0.000261800968597051,770
5744,0.00026179136446315604,771
4015,0.0002617629756766997,772
4450,0.0002615867968220701,773
2759,0.0002613502198380146,774
3045,0.00026129731275047213,775
5795,0.0002608730155221358,776
1896,0.00026081814662930837,777
1848,0.00026059792500772097,778
6000,0.000260535581161538,779
2320,0.0002605194712403873,780
5404,0.00026046572920617464,781
1236,0.00026032401537940926,782
4173,0.00025996738488356024,783
5090,0.00025986587976314864,784
3558,0.0002597306424390729,785
5225,0.0002594657668240368,786
3738,0.0002594624949246988,787
3438,0.00025940350351747555,788
1463,0.0002593683142537068,789
1988,0.0002592451535873681,790
2405,0.0002592394255234661,791
2385,0.00025909034427174177,792
1962,0.0002590638873739433,793
6412,0.000258837664017118,794
3206,0.0002587618525803322,795
3122,0.0002586812555768071,796
2912,0.0002586191883429161,797
575,0.00025860991768715964,798
3107,0.00025860308721519637,799
5770,0.000258469362752511,800
5346,0.0002582896151618515,801
2206,0.00025803729368692284,802
717,0.0002578513671578665,803
541,0.0002578513671578665,804
2009,0.000257680626518638,805
2299,0.0002576600529939755,806
393,0.0002576600529939755,807
1226,0.00025761830890718964,808
3489,0.0002576016130618581,809
776,0.0002575294547036254,810
5786,0.0002574637362310141,811
4579,0.0002574099210517878,812
6160,0.0002572858738813909,813
5542,0.0002572018450448955,814
2854,0.0002570722239634828,815
4567,0.00025706945607547525,816
6410,0.0002569833917740129,817
3662,0.00025695048583582473,818
3520,0.0002568832515082044,819
5653,0.0002567010583334215,820
3369,0.00025665211914704575,821
1664,0.00025660959306761984,822
792,0.00025660760593002675,823
3578,0.0002565435179174376,824
3077,0.00025649901051626086,825
3227,0.00025645289972367,826
1580,0.0002564093709601165,827
3160,0.00025622153970222307,828
3548,0.00025604190543024525,829
1887,0.0002560111845475311,830
6178,0.0002557390585239206,831
3033,0.0002554489140433133,832
3319,0.0002553961936719474,833
6122,0.00025535727467228736,834
1539,0.000255324235361427,835
5939,0.0002551968290642309,836
4942,0.00025511842096462517,837
2543,0.00025497474855462686,838
3680,0.00025493893279544133,839
3465,0.0002549212211159344,840
1755,0.0002547138352537266,841
3596,0.0002544740263032594,842
2679,0.0002543687408967436,843
3782,0.00025427270912342865,844
4231,0.00025425515727573155,845
5813,0.0002540867062256828,846
4471,0.0002538781279360676,847
5390,0.0002538781279360676,848
3913,0.00025384587080135056,849
376,0.00025370120612176197,850
4873,0.00025347881909801567,851
4521,0.00025347881909801567,852
1893,0.00025341232449730647,853
4467,0.0002532376175920372,854
1248,0.00025323081145383665,855
1790,0.00025292581835030515,856
1610,0.0002527638458464438,857
4027,0.0002526774807311489,858
1350,0.000252601868475965,859
4978,0.000252420346474759,860
4564,0.000252420346474759,861
3966,0.0002523308609064288,862
679,0.00025224108155638637,863
6013,0.00025200093414228826,864
4682,0.00025189801245770286,865
3597,0.0002517946105923423,866
2980,0.0002515739481027678,867
3004,0.0002512838194802866,868
3072,0.0002509697170405326,869
3506,0.00025091415952134945,870
4896,0.0002508561896876986,871
760,0.0002507613040674114,872
4844,0.0002506609808692563,873
3940,0.00025028777858989706,874
5695,0.00025024344555504705,875
4124,0.00025022959810082893,876
3342,0.000249955150934306,877
3574,0.0002499542670243458,878
6359,0.00024970162830182806,879
1338,0.0002496355819088858,880
2510,0.0002494827157658197,881
6575,0.0002493992618941915,882
4061,0.00024920448760223755,883
2095,0.0002491385028326207,884
2397,0.00024909003623247117,885
608,0.0002486713009804147,886
6422,0.00024836915596461397,887
4785,0.0002483549032509282,888
5017,0.0002482698196516722,889
6086,0.0002480210230629621,890
5863,0.0002479717829944288,891
5836,0.00024752870161792365,892
6207,0.0002473927105866318,893
533,0.0002473003819302956,894
2923,0.0002468767446268328,895
6429,0.00024630921083755087,896
5369,0.00024630921083755087,897
4023,0.00024621705830274297,898
3239,0.00024607122497021747,899
3225,0.0002459839543171652,900
4071,0.0002456070135294319,901
3707,0.0002455393792379364,902
5039,0.0002453385296225188,903
4900,0.0002451312359986761,904
4901,0.00024493858265912856,905
1185,0.0002449366127148913,906
1019,0.0002449366127148913,907
2180,0.0002448793407332085,908
2389,0.00024483239168825237,909
4289,0.00024474325313264506,910
1622,0.0002446935936349034,911
5051,0.00024456899069707496,912
1183,0.00024428999361488895,913
2815,0.00024419317912741133,914
4074,0.0002441150891438917,915
3669,0.00024397609655804858,916
569,0.00024397345300016904,917
826,0.0002436879389518275,918
1513,0.0002436558617869063,919
1804,0.0002436558617869063,920
2060,0.0002436558617869063,921
1626,0.0002436558617869063,922
634,0.00024347386578812996,923
2835,0.00024327749563251086,924
2465,0.0002432407151016723,925
1789,0.00024322379909860455,926
5931,0.0002431490319939451,927
3793,0.0002430514936097607,928
1592,0.00024291374985388838,929
1187,0.00024280848799990707,930
1140,0.00024264316854327421,931
1035,0.00024237762921464046,932
5291,0.0002422891372754,933
2730,0.00024220654055589417,934
2090,0.00024199908391240004,935
3366,0.0002418767783410459,936
4284,0.0002418767783410459,937
2027,0.0002416726697244228,938
4702,0.00024165620311324254,939
3613,0.00024159262397424537,940
6026,0.00024156556663036352,941
