row_id,id,topics
2093,2918.0,"[(3, 1), (6, 1)]"
2094,2919.0,"[(3, 1), (6, 1)]"
2095,292.0,"[(3, 4), (4, 1), (0, 1), (1, 1)]"
2096,2920.0,"[(1, 1), (2, 1)]"
2097,2921.0,"[(1, 1), (2, 1)]"
2098,2922.0,"[(1, 3), (2, 1)]"
2099,2923.0,"[(1, 1), (2, 1)]"
2100,2924.0,"[(1, 1), (2, 1)]"
2101,2925.0,"[(5, 3), (1, 1), (3, 1), (6, 1)]"
2102,2926.0,"[(7, 2)]"
2103,2927.0,"[(3, 1), (4, 1), (1, 1), (8, 1)]"
2104,2928.0,"[(3, 1), (4, 1)]"
2105,2929.0,"[(9, 1)]"
2106,293.0,"[(1, 9), (0, 8), (3, 2), (8, 2), (2, 1), (9, 1), (4, 1), (5, 1), (6, 1)]"
2107,2930.0,"[(9, 1)]"
2108,2931.0,"[(9, 1)]"
2109,2932.0,"[(9, 1)]"
2110,2933.0,"[(9, 1)]"
2111,2934.0,"[(2, 1), (7, 1)]"
2112,2935.0,"[(2, 1), (7, 1)]"
2113,2936.0,"[(2, 1), (7, 1)]"
2114,2937.0,"[(7, 3), (0, 1), (8, 1)]"
2115,2938.0,"[(1, 2)]"
2116,2939.0,"[(4, 1)]"
2117,294.0,"[(1, 1), (3, 1), (4, 1)]"
2118,2940.0,"[(5, 12), (8, 9), (7, 2), (4, 1)]"
2119,2941.0,"[(9, 2), (1, 1), (5, 1)]"
2120,2942.0,"[(1, 2), (5, 2), (9, 1)]"
2121,2943.0,"[(4, 1), (9, 1)]"
2122,2944.0,"[(4, 1), (9, 1)]"
2123,2945.0,"[(4, 1), (9, 1)]"
2124,2946.0,"[(4, 1), (9, 1)]"
2125,2948.0,"[(5, 1)]"
2126,2949.0,"[(5, 1)]"
2127,295.0,"[(1, 1), (3, 1), (4, 1)]"
2128,2950.0,"[(2, 2), (7, 2), (8, 1)]"
2129,2951.0,"[(1, 5), (4, 2), (3, 1), (9, 1), (5, 1)]"
2130,2952.0,"[(3, 2), (7, 2), (4, 1), (6, 1)]"
2131,2953.0,"[(4, 1), (6, 1)]"
2132,2954.0,"[(0, 2), (2, 2), (7, 2)]"
2133,2955.0,"[(0, 2), (2, 2), (7, 2)]"
2134,2956.0,"[(1, 2), (0, 2), (9, 1), (2, 1), (7, 1), (5, 1)]"
2135,2957.0,"[(0, 2), (2, 2), (7, 2)]"
2136,2958.0,"[(2, 1), (7, 1)]"
2137,2959.0,"[(1, 1), (5, 1)]"
2138,296.0,"[(1, 1)]"
2139,2960.0,"[(1, 1), (5, 1)]"
2140,2961.0,"[(4, 1)]"
2141,2962.0,"[(0, 1), (4, 1)]"
2142,2963.0,"[(0, 1), (4, 1)]"
2143,2964.0,"[(7, 5), (3, 2), (0, 2), (4, 1), (8, 1), (2, 1)]"
2144,2965.0,"[(7, 6), (4, 3), (0, 3), (8, 3), (3, 1), (2, 1)]"
2145,2966.0,"[(7, 9), (3, 3), (4, 2), (1, 1), (9, 1)]"
2146,2967.0,"[(2, 4), (0, 2), (8, 2), (7, 1)]"
2147,2968.0,"[(0, 1), (4, 1)]"
2148,2969.0,"[(1, 1)]"
2149,297.0,"[(1, 1), (2, 1)]"
2150,2970.0,"[(1, 1)]"
2151,2971.0,"[(6, 1), (9, 1)]"
2152,2972.0,"[(6, 1), (9, 1)]"
2153,2973.0,"[(1, 1)]"
2154,2974.0,"[(7, 1)]"
2155,2975.0,"[(7, 1)]"
2156,2976.0,"[(8, 2), (0, 1), (2, 1)]"
2157,2977.0,"[(8, 5), (7, 4), (4, 2), (2, 1), (3, 1), (0, 1)]"
2158,2978.0,"[(6, 5), (7, 3), (0, 3), (8, 3), (3, 3), (2, 2), (5, 1)]"
2159,2979.0,"[(1, 1), (5, 1)]"
2160,298.0,"[(1, 1), (2, 1)]"
2161,2980.0,"[(1, 1), (5, 1)]"
2162,2981.0,"[(1, 1), (5, 1)]"
2163,2982.0,"[(1, 1), (5, 1)]"
2164,2983.0,"[(8, 3), (7, 2), (0, 1), (2, 1), (4, 1)]"
2165,2984.0,"[(3, 3), (2, 1)]"
2166,2985.0,"[(3, 1)]"
2167,2986.0,"[(3, 1)]"
2168,2987.0,"[(3, 1)]"
2169,2988.0,"[(1, 1), (9, 1), (0, 1), (3, 1), (4, 1)]"
2170,299.0,"[(1, 1), (2, 1)]"
2171,2990.0,"[(1, 1), (9, 1)]"
2172,2991.0,"[(3, 2), (2, 1), (7, 1)]"
2173,2992.0,"[(7, 6), (0, 4), (2, 1), (8, 1), (4, 1)]"
2174,2993.0,"[(0, 2), (9, 2), (7, 1)]"
2175,2994.0,"[(0, 1), (9, 1)]"
2176,2995.0,"[(0, 3), (9, 2), (4, 2), (7, 1), (6, 1)]"
2177,2996.0,"[(5, 1), (6, 1)]"
2178,2997.0,"[(1, 2)]"
2179,2998.0,"[(7, 4), (0, 3), (5, 1)]"
2180,2999.0,"[(0, 1), (7, 1)]"
2181,3.0,"[(1, 1), (4, 1)]"
2182,30.0,"[(1, 2)]"
2183,300.0,"[(1, 1), (2, 1)]"
2184,3000.0,"[(0, 1), (7, 1)]"
2185,3001.0,"[(4, 21), (0, 9), (3, 7), (9, 5), (7, 4), (5, 3), (1, 3), (8, 3), (2, 2)]"
2186,3002.0,"[(0, 1), (7, 1), (9, 1)]"
2187,3003.0,"[(2, 1), (3, 1)]"
2188,3004.0,"[(2, 1), (3, 1)]"
2189,3005.0,"[(2, 1), (3, 1)]"
2190,3006.0,"[(2, 1), (3, 1)]"
2191,3007.0,"[(2, 1), (3, 1)]"
2192,3008.0,"[(2, 1), (3, 1)]"
2193,3009.0,"[(9, 2), (5, 1), (4, 1)]"
2194,301.0,"[(1, 1)]"
2195,3010.0,"[(5, 1), (9, 1)]"
2196,3011.0,"[(0, 12), (8, 4), (7, 3), (6, 1), (2, 1)]"
2197,3012.0,"[(0, 2), (8, 1)]"
2198,3013.0,"[(0, 2), (7, 1)]"
2199,3014.0,"[(0, 1)]"
2200,3015.0,"[(0, 1)]"
2201,3016.0,"[(5, 2)]"
2202,3017.0,"[(0, 1), (7, 1), (8, 1)]"
2203,3018.0,"[(0, 1), (7, 1)]"
2204,3019.0,"[(0, 6), (8, 3), (7, 2), (3, 1)]"
2205,302.0,"[(1, 1), (0, 1), (7, 1)]"
2206,3020.0,"[(7, 1)]"
2207,3021.0,"[(8, 1)]"
2208,3022.0,"[(8, 3), (5, 2)]"
2209,3023.0,"[(1, 1)]"
2210,3024.0,"[(3, 1), (8, 1), (9, 1)]"
2211,3025.0,"[(3, 1), (8, 1), (9, 1)]"
2212,3026.0,"[(3, 1), (7, 1)]"
2213,3027.0,"[(0, 1)]"
2214,3028.0,"[(0, 1)]"
2215,3029.0,"[(7, 2), (9, 1)]"
2216,3030.0,"[(7, 1)]"
2217,3031.0,"[(7, 1), (3, 1), (4, 1)]"
2218,3032.0,"[(9, 5), (0, 4), (1, 1), (2, 1), (4, 1), (8, 1)]"
2219,3033.0,"[(7, 1), (8, 1)]"
2220,3034.0,"[(7, 2), (2, 2), (0, 1)]"
2221,3035.0,"[(1, 1)]"
2222,3036.0,"[(1, 1)]"
2223,3037.0,"[(4, 4), (5, 3), (1, 2), (0, 1)]"
2224,3038.0,"[(1, 1)]"
2225,3039.0,"[(9, 2), (0, 2), (7, 1), (8, 1)]"
2226,304.0,"[(1, 1)]"
2227,3040.0,"[(3, 1), (4, 1), (7, 1)]"
2228,3041.0,"[(1, 1), (5, 1)]"
2229,3042.0,"[(1, 2), (5, 1)]"
2230,3043.0,"[(3, 1), (4, 1), (9, 1)]"
2231,3044.0,"[(1, 1), (5, 1)]"
2232,3045.0,"[(1, 1), (5, 1), (0, 1)]"
2233,3046.0,"[(1, 1), (5, 1)]"
2234,3047.0,"[(1, 1), (5, 1)]"
2235,3048.0,"[(3, 1), (4, 1)]"
2236,3049.0,"[(3, 1), (4, 1)]"
2237,3050.0,"[(4, 7), (9, 1), (0, 1), (3, 1)]"
2238,3051.0,"[(4, 1)]"
2239,3052.0,"[(7, 2), (3, 2), (4, 2), (6, 1), (9, 1)]"
2240,3053.0,"[(4, 1)]"
2241,3054.0,"[(4, 1), (7, 1), (3, 1)]"
2242,3055.0,"[(4, 2), (7, 1), (8, 1)]"
2243,3056.0,"[(6, 3), (7, 2), (1, 1), (3, 1), (4, 1)]"
2244,3057.0,"[(1, 1), (6, 1)]"
2245,3058.0,"[(7, 1)]"
2246,3059.0,"[(5, 1)]"
2247,306.0,"[(1, 1), (4, 1)]"
2248,3060.0,"[(5, 3), (3, 1), (4, 1), (8, 1)]"
2249,3061.0,"[(1, 1), (5, 1)]"
2250,3062.0,"[(4, 7), (9, 2), (1, 1)]"
2251,3063.0,"[(1, 1), (4, 1)]"
2252,3064.0,"[(9, 1)]"
2253,3065.0,"[(9, 3), (0, 1)]"
2254,3067.0,"[(5, 1)]"
2255,3068.0,"[(0, 3), (7, 3), (5, 1)]"
2256,3069.0,"[(8, 3), (0, 1)]"
2257,307.0,"[(1, 1), (4, 1)]"
2258,3070.0,"[(8, 1)]"
2259,3071.0,"[(8, 1)]"
2260,3072.0,"[(8, 4), (0, 4), (2, 2), (9, 2)]"
2261,3073.0,"[(0, 2), (1, 2), (9, 1), (2, 1)]"
2262,3075.0,"[(1, 2), (5, 1)]"
2263,3076.0,"[(3, 1), (4, 1)]"
2264,3077.0,"[(4, 1)]"
2265,3078.0,"[(4, 1)]"
2266,3079.0,"[(5, 2), (0, 1)]"
2267,308.0,"[(1, 9), (3, 4), (5, 1), (6, 1)]"
2268,3080.0,"[(5, 1)]"
2269,3081.0,"[(5, 2), (1, 1)]"
2270,3082.0,"[(6, 1), (7, 1)]"
2271,3083.0,"[(9, 1)]"
2272,3084.0,"[(9, 1)]"
2273,3085.0,"[(9, 1)]"
2274,3086.0,"[(9, 1)]"
2275,3087.0,"[(0, 5), (8, 1), (2, 1), (9, 1), (7, 1), (4, 1)]"
2276,3088.0,"[(0, 1), (8, 1)]"
2277,3089.0,"[(1, 1), (7, 1), (9, 1)]"
2278,309.0,"[(3, 11), (6, 1), (1, 1), (9, 1)]"
2279,3090.0,"[(1, 1), (7, 1), (9, 1)]"
2280,3091.0,"[(0, 1), (7, 1)]"
2281,3092.0,"[(0, 1), (7, 1)]"
2282,3093.0,"[(7, 2), (0, 1), (8, 1)]"
2283,3094.0,"[(4, 1), (7, 1)]"
2284,3095.0,"[(6, 1)]"
2285,3096.0,"[(6, 1)]"
2286,3098.0,"[(8, 1)]"
2287,3099.0,"[(3, 1), (6, 1), (5, 1), (9, 1)]"
2288,31.0,"[(1, 1)]"
2289,310.0,"[(1, 1), (9, 1)]"
2290,3100.0,"[(1, 1), (9, 1)]"
2291,3101.0,"[(1, 1), (9, 1)]"
2292,3102.0,"[(1, 1), (9, 1)]"
2293,3103.0,"[(1, 1), (9, 1)]"
2294,3104.0,"[(3, 1), (6, 1)]"
2295,3105.0,"[(3, 2), (2, 1), (6, 1)]"
2296,3106.0,"[(3, 1), (6, 1)]"
2297,3107.0,"[(3, 1), (6, 1)]"
2298,3108.0,"[(3, 5), (6, 3), (4, 1), (0, 1), (7, 1)]"
2299,3109.0,"[(3, 5), (9, 2), (2, 1), (1, 1), (4, 1)]"
2300,3110.0,"[(0, 13), (2, 5), (8, 3), (4, 1)]"
2301,3111.0,"[(4, 1), (8, 1)]"
2302,3112.0,"[(1, 1), (9, 1)]"
2303,3113.0,"[(1, 1), (9, 1)]"
2304,3114.0,"[(7, 3), (9, 1), (3, 1)]"
2305,3115.0,"[(5, 2)]"
2306,3116.0,"[(5, 1)]"
2307,3117.0,"[(0, 1), (8, 1)]"
2308,3118.0,"[(8, 5), (0, 2), (4, 1)]"
2309,3119.0,"[(0, 1), (8, 1)]"
2310,3120.0,"[(0, 1), (8, 1)]"
2311,3121.0,"[(1, 1), (5, 1)]"
2312,3122.0,"[(1, 3), (5, 1), (0, 1), (4, 1), (9, 1)]"
2313,3123.0,"[(1, 3), (5, 1), (0, 1), (4, 1), (9, 1)]"
2314,3124.0,"[(1, 6), (0, 3), (9, 3), (5, 2), (4, 1), (2, 1)]"
2315,3125.0,"[(1, 7), (9, 3), (5, 2), (0, 2), (4, 2)]"
2316,3126.0,"[(5, 2), (8, 1), (2, 1), (7, 1), (4, 1)]"
2317,3127.0,"[(5, 3), (8, 1)]"
2318,3128.0,"[(3, 1), (5, 1)]"
2319,3129.0,"[(3, 1), (5, 1), (4, 1), (7, 1)]"
2320,313.0,"[(1, 1), (9, 1)]"
2321,3130.0,"[(0, 1), (7, 1)]"
2322,3131.0,"[(0, 1), (7, 1)]"
2323,3132.0,"[(7, 1), (1, 1), (3, 1)]"
2324,3133.0,"[(7, 1)]"
2325,3134.0,"[(7, 1)]"
2326,3135.0,"[(7, 1)]"
2327,3136.0,"[(3, 2), (6, 2), (4, 1)]"
2328,3137.0,"[(3, 1), (4, 1), (6, 1)]"
2329,3138.0,"[(0, 3), (8, 1), (2, 1)]"
2330,3139.0,"[(0, 1), (8, 1), (6, 1)]"
2331,314.0,"[(1, 3)]"
2332,3140.0,"[(8, 2), (4, 1)]"
2333,3141.0,"[(4, 2), (8, 1), (7, 1)]"
2334,3142.0,"[(3, 1), (4, 1)]"
2335,3143.0,"[(7, 3), (8, 1)]"
2336,3144.0,"[(1, 1), (9, 1)]"
2337,3145.0,"[(0, 2), (4, 1)]"
2338,3146.0,"[(0, 1)]"
2339,3147.0,"[(0, 1)]"
2340,3148.0,"[(0, 1)]"
2341,3149.0,"[(0, 1)]"
2342,315.0,"[(1, 3), (0, 1), (2, 1), (7, 1), (3, 1), (4, 1)]"
2343,3150.0,"[(0, 1)]"
2344,3151.0,"[(0, 1)]"
2345,3152.0,"[(8, 6), (0, 3), (7, 2), (5, 1)]"
2346,3153.0,"[(1, 1)]"
2347,3154.0,"[(1, 1)]"
2348,3155.0,"[(1, 1)]"
2349,3156.0,"[(1, 1)]"
2350,3157.0,"[(0, 1), (7, 1), (2, 1), (4, 1)]"
2351,3158.0,"[(0, 1), (7, 1)]"
2352,3159.0,"[(3, 1)]"
2353,316.0,"[(6, 2), (1, 2), (3, 1), (9, 1)]"
2354,3160.0,"[(3, 1)]"
2355,3161.0,"[(9, 12), (0, 10), (7, 4), (8, 4), (4, 2), (3, 2), (1, 1), (5, 1)]"
2356,3162.0,"[(1, 1)]"
2357,3163.0,"[(1, 1)]"
2358,3164.0,"[(7, 3), (9, 1), (0, 1), (2, 1)]"
2359,3165.0,"[(9, 1), (7, 1), (2, 1)]"
2360,3166.0,"[(0, 1)]"
2361,3167.0,"[(3, 1), (4, 1), (6, 1), (0, 1), (7, 1)]"
2362,3168.0,"[(3, 1), (4, 1), (6, 1)]"
2363,3169.0,"[(3, 1), (4, 1), (6, 1)]"
2364,317.0,"[(3, 1), (6, 1)]"
2365,3170.0,"[(3, 1), (4, 1), (6, 1), (0, 1)]"
2366,3171.0,"[(1, 2)]"
2367,3172.0,"[(1, 1)]"
2368,3173.0,"[(1, 1)]"
2369,3174.0,"[(7, 6), (8, 4), (0, 2), (2, 1), (3, 1), (6, 1)]"
2370,3175.0,"[(0, 1), (8, 1), (7, 1)]"
2371,3176.0,"[(7, 1), (9, 1)]"
2372,3178.0,"[(0, 5), (7, 3), (4, 3)]"
2373,3179.0,"[(2, 1), (7, 1)]"
2374,318.0,"[(1, 1)]"
2375,3180.0,"[(7, 6), (3, 3), (0, 2), (4, 2), (8, 1)]"
2376,3181.0,"[(7, 2), (0, 1), (8, 1)]"
2377,3182.0,"[(0, 1), (1, 1), (2, 1)]"
2378,3183.0,"[(0, 1)]"
2379,3184.0,"[(5, 1), (7, 1)]"
2380,3185.0,"[(5, 1), (8, 1)]"
2381,3186.0,"[(5, 1), (8, 1)]"
2382,3187.0,"[(1, 1)]"
2383,3188.0,"[(1, 2), (2, 1), (6, 1)]"
2384,3189.0,"[(1, 1), (2, 1)]"
2385,319.0,"[(1, 1)]"
2386,3190.0,"[(3, 2), (6, 2), (5, 1)]"
2387,3191.0,"[(3, 1), (5, 1), (6, 1)]"
2388,3192.0,"[(1, 1), (5, 1)]"
2389,3193.0,"[(1, 1), (5, 1), (0, 1), (8, 1)]"
2390,3194.0,"[(1, 1), (5, 1)]"
2391,3195.0,"[(5, 1), (7, 1)]"
2392,3196.0,"[(0, 2), (2, 1), (7, 1), (3, 1), (4, 1)]"
2393,3197.0,"[(0, 1), (2, 1), (7, 1)]"
2394,3198.0,"[(0, 1), (2, 1), (7, 1)]"
2395,3199.0,"[(1, 1)]"
2396,32.0,"[(0, 1), (1, 1)]"
2397,320.0,"[(1, 1), (3, 1)]"
2398,3200.0,"[(3, 2), (4, 2)]"
2399,3201.0,"[(1, 1), (9, 1)]"
2400,3202.0,"[(9, 1)]"
2401,3203.0,"[(9, 2), (4, 2), (8, 1), (5, 1), (2, 1)]"
2402,3204.0,"[(9, 1)]"
2403,3205.0,"[(2, 1), (7, 1), (8, 1)]"
2404,3206.0,"[(7, 2), (2, 1), (0, 1)]"
2405,3207.0,"[(9, 3), (4, 2), (0, 1), (1, 1)]"
2406,3208.0,"[(2, 1), (7, 1)]"
2407,3209.0,"[(2, 1), (7, 1)]"
2408,321.0,"[(1, 1), (2, 1)]"
2409,3210.0,"[(2, 1), (7, 1)]"
2410,3211.0,"[(2, 1), (4, 1)]"
2411,3212.0,"[(4, 3), (2, 1), (9, 1), (6, 1), (8, 1)]"
2412,3213.0,"[(3, 5), (4, 3), (0, 2)]"
2413,3214.0,"[(6, 1), (7, 1)]"
2414,3215.0,"[(6, 1), (7, 1)]"
2415,3216.0,"[(6, 1), (7, 1)]"
2416,3217.0,"[(6, 1), (7, 1)]"
2417,3218.0,"[(3, 1), (4, 1), (5, 1)]"
2418,3219.0,"[(3, 1), (4, 1), (5, 1)]"
2419,322.0,"[(1, 3), (2, 1), (8, 1)]"
2420,3220.0,"[(3, 1), (4, 1), (5, 1)]"
2421,3221.0,"[(3, 8), (7, 7), (5, 1)]"
2422,3222.0,"[(3, 1), (7, 1)]"
2423,3223.0,"[(2, 1), (4, 1)]"
2424,3224.0,"[(0, 1), (9, 1)]"
2425,3225.0,"[(0, 1), (9, 1)]"
2426,3226.0,"[(7, 2), (3, 1)]"
2427,3228.0,"[(6, 2), (3, 1), (1, 1)]"
2428,3229.0,"[(7, 4), (0, 2), (8, 2), (2, 1)]"
2429,323.0,"[(1, 4), (8, 3), (2, 2)]"
2430,3230.0,"[(0, 2), (4, 1)]"
2431,3231.0,"[(0, 2), (4, 1)]"
2432,3232.0,"[(1, 1)]"
2433,3233.0,"[(1, 1)]"
2434,3234.0,"[(0, 2), (7, 2), (3, 1), (4, 1), (2, 1), (8, 1)]"
2435,3235.0,"[(0, 1), (7, 1)]"
2436,3236.0,"[(0, 1), (7, 1)]"
2437,3237.0,"[(4, 2), (0, 1)]"
2438,3238.0,"[(1, 1), (3, 1)]"
2439,3239.0,"[(3, 3), (4, 1)]"
2440,324.0,"[(1, 4), (4, 3), (0, 2), (2, 1), (3, 1)]"
2441,3240.0,"[(7, 3), (2, 3), (8, 1)]"
2442,3241.0,"[(4, 2), (3, 1), (6, 1)]"
2443,3242.0,"[(2, 2), (7, 2), (0, 1)]"
2444,3243.0,"[(2, 1)]"
2445,3244.0,"[(2, 1)]"
2446,3245.0,"[(2, 1)]"
2447,3246.0,"[(0, 3), (7, 2), (8, 1)]"
2448,3247.0,"[(7, 3), (0, 2)]"
2449,3248.0,"[(9, 1)]"
2450,3249.0,"[(7, 4), (2, 2), (0, 2), (4, 1), (3, 1)]"
2451,325.0,"[(5, 12), (1, 3), (7, 3), (3, 1), (8, 1)]"
2452,3250.0,"[(5, 2), (4, 1)]"
2453,3251.0,"[(2, 1), (7, 1)]"
2454,3253.0,"[(8, 17), (0, 14), (7, 11), (2, 9), (4, 6), (1, 1), (6, 1), (9, 1), (3, 1)]"
2455,3254.0,"[(1, 1), (8, 1)]"
2456,3255.0,"[(5, 1), (4, 1), (7, 1)]"
2457,3256.0,"[(7, 2), (0, 2), (3, 1), (2, 1)]"
2458,3257.0,"[(3, 1), (7, 1)]"
2459,3258.0,"[(5, 2), (3, 1)]"
2460,3259.0,"[(5, 1)]"
2461,326.0,"[(5, 18), (8, 5), (3, 2), (2, 1), (7, 1), (1, 1), (0, 1)]"
2462,3260.0,"[(5, 1)]"
2463,3261.0,"[(5, 2), (3, 1)]"
2464,3262.0,"[(0, 3), (8, 3)]"
2465,3263.0,"[(0, 4), (8, 4), (4, 1)]"
2466,3264.0,"[(7, 1)]"
2467,3265.0,"[(2, 1)]"
2468,3266.0,"[(2, 1)]"
2469,3267.0,"[(0, 1), (8, 1)]"
2470,3268.0,"[(4, 1)]"
2471,3269.0,"[(3, 1), (9, 1)]"
2472,327.0,"[(7, 1)]"
2473,3270.0,"[(3, 1), (9, 1)]"
2474,3271.0,"[(3, 1), (9, 1)]"
2475,3272.0,"[(3, 1), (9, 1)]"
2476,3273.0,"[(3, 1), (9, 1)]"
2477,3274.0,"[(0, 1), (1, 1)]"
2478,3275.0,"[(5, 1), (4, 1)]"
2479,3276.0,"[(5, 1)]"
2480,3277.0,"[(4, 1), (7, 1)]"
2481,3278.0,"[(7, 1)]"
2482,3279.0,"[(7, 1)]"
2483,328.0,"[(1, 1)]"
2484,3280.0,"[(7, 2), (0, 1)]"
2485,3281.0,"[(0, 1), (7, 1)]"
2486,3282.0,"[(3, 5), (7, 4), (0, 3), (8, 2), (6, 2)]"
2487,3283.0,"[(0, 3), (8, 3), (7, 1), (9, 1)]"
2488,3284.0,"[(0, 3), (7, 3), (2, 1)]"
2489,3286.0,"[(9, 1), (0, 1), (8, 1)]"
2490,3287.0,"[(0, 2), (8, 2), (9, 1)]"
2491,3288.0,"[(4, 3), (0, 1), (2, 1), (5, 1), (8, 1)]"
2492,3289.0,"[(2, 3), (7, 2)]"
2493,329.0,"[(1, 9), (9, 3), (3, 1), (0, 1)]"
2494,3290.0,"[(6, 1), (9, 1)]"
2495,3291.0,"[(6, 1), (9, 1)]"
2496,3292.0,"[(3, 13), (7, 3), (6, 2), (5, 2), (1, 1), (0, 1)]"
2497,3293.0,"[(6, 1), (7, 1)]"
2498,3294.0,"[(7, 9), (0, 7), (2, 6), (8, 3), (4, 2), (6, 1)]"
2499,3295.0,"[(2, 2), (0, 1), (7, 1)]"
2500,3296.0,"[(7, 1)]"
2501,3297.0,"[(7, 1)]"
2502,3298.0,"[(8, 1)]"
2503,3299.0,"[(8, 1)]"
2504,33.0,"[(3, 4), (1, 3), (2, 1)]"
2505,330.0,"[(4, 40), (0, 30), (8, 20), (7, 19), (3, 13), (1, 10), (5, 10), (9, 9), (2, 7), (6, 4)]"
2506,3300.0,"[(7, 1), (8, 1)]"
2507,3301.0,"[(1, 3), (7, 1)]"
2508,3302.0,"[(1, 2)]"
2509,3303.0,"[(8, 1)]"
2510,3304.0,"[(8, 17), (5, 3), (7, 3), (2, 2), (6, 1), (0, 1)]"
2511,3305.0,"[(0, 1), (2, 1), (7, 1)]"
2512,3306.0,"[(0, 1), (7, 1)]"
2513,3307.0,"[(0, 1), (7, 1)]"
2514,3308.0,"[(7, 3), (0, 2)]"
2515,3309.0,"[(5, 11), (8, 9), (0, 1)]"
2516,331.0,"[(1, 4), (3, 4), (5, 2)]"
2517,3310.0,"[(3, 1), (4, 1)]"
2518,3311.0,"[(1, 1), (9, 1)]"
2519,3312.0,"[(1, 1), (9, 1)]"
2520,3313.0,"[(4, 1), (9, 1)]"
2521,3314.0,"[(7, 2), (4, 1), (9, 1), (8, 1)]"
2522,3315.0,"[(0, 1), (2, 1)]"
2523,3316.0,"[(0, 1), (4, 1)]"
2524,3317.0,"[(7, 1)]"
2525,3318.0,"[(0, 2), (8, 2), (2, 1), (7, 1)]"
2526,3319.0,"[(0, 1)]"
2527,332.0,"[(3, 4), (6, 3), (7, 1)]"
2528,3320.0,"[(0, 1)]"
2529,3321.0,"[(7, 2)]"
2530,3322.0,"[(0, 3), (7, 3), (8, 1), (4, 1)]"
2531,3324.0,"[(0, 1), (4, 1), (7, 1)]"
2532,3325.0,"[(7, 4), (0, 2), (4, 2), (3, 1)]"
2533,3326.0,"[(0, 1)]"
2534,3327.0,"[(3, 1), (7, 1)]"
2535,3328.0,"[(3, 1), (7, 1)]"
2536,3329.0,"[(1, 1), (6, 1)]"
2537,333.0,"[(1, 1)]"
2538,3330.0,"[(1, 2), (6, 1), (9, 1)]"
2539,3331.0,"[(5, 1)]"
2540,3332.0,"[(5, 1)]"
2541,3333.0,"[(8, 4), (4, 4), (7, 1)]"
2542,3334.0,"[(8, 4), (4, 3), (7, 2), (5, 1)]"
2543,3335.0,"[(8, 4), (4, 4), (7, 2)]"
2544,3336.0,"[(0, 2), (7, 2), (2, 1)]"
2545,3337.0,"[(0, 1), (7, 1)]"
2546,3338.0,"[(0, 1), (7, 1)]"
2547,3339.0,"[(0, 1), (2, 1)]"
2548,334.0,"[(3, 4), (9, 1)]"
2549,3340.0,"[(0, 1), (2, 1)]"
2550,3341.0,"[(2, 4), (7, 3), (0, 2), (4, 1), (9, 1)]"
2551,3342.0,"[(4, 1), (9, 1)]"
2552,3343.0,"[(4, 1), (9, 1)]"
2553,3344.0,"[(9, 1)]"
2554,3345.0,"[(9, 1)]"
2555,3346.0,"[(4, 1), (9, 1)]"
2556,3347.0,"[(3, 3), (4, 2), (6, 2), (7, 2), (9, 1)]"
2557,3348.0,"[(4, 1), (9, 1)]"
2558,3349.0,"[(4, 1), (9, 1)]"
2559,335.0,"[(3, 1)]"
2560,3350.0,"[(4, 1), (9, 1)]"
2561,3351.0,"[(4, 2), (9, 2)]"
2562,3352.0,"[(4, 1), (9, 1)]"
2563,3353.0,"[(4, 2), (3, 2), (5, 2), (9, 1)]"
2564,3354.0,"[(7, 3), (3, 2)]"
2565,3355.0,"[(4, 3)]"
2566,3356.0,"[(0, 1), (9, 1)]"
2567,3358.0,"[(4, 1), (5, 1)]"
2568,3359.0,"[(1, 2)]"
2569,336.0,"[(3, 1)]"
2570,3360.0,"[(0, 1), (7, 1)]"
2571,3361.0,"[(7, 4), (0, 2), (8, 1)]"
2572,3362.0,"[(0, 1), (7, 1)]"
2573,3363.0,"[(7, 2), (8, 2), (0, 1), (9, 1)]"
2574,3364.0,"[(7, 10), (3, 3), (8, 1)]"
2575,3365.0,"[(1, 2), (5, 1)]"
2576,3366.0,"[(1, 3), (5, 2), (0, 1)]"
2577,3367.0,"[(4, 2)]"
2578,3368.0,"[(0, 3), (7, 1)]"
2579,3369.0,"[(0, 1), (3, 1), (7, 1)]"
2580,337.0,"[(3, 2)]"
2581,3370.0,"[(0, 1), (3, 1), (7, 1)]"
2582,3371.0,"[(4, 1), (5, 1), (9, 1)]"
2583,3372.0,"[(0, 1), (3, 1)]"
2584,3373.0,"[(7, 1), (8, 1)]"
2585,3374.0,"[(7, 1), (8, 1)]"
2586,3375.0,"[(7, 3), (2, 2), (8, 2), (0, 1), (4, 1)]"
2587,3376.0,"[(3, 3), (4, 1), (7, 1), (0, 1), (6, 1)]"
2588,3377.0,"[(0, 4), (4, 3), (9, 2), (7, 2), (3, 1), (8, 1)]"
2589,3378.0,"[(7, 10), (0, 3), (8, 3), (9, 1), (4, 1)]"
2590,3379.0,"[(7, 3), (8, 2), (0, 1), (5, 1), (4, 1)]"
2591,338.0,"[(3, 1)]"
2592,3380.0,"[(7, 8), (8, 2), (0, 1), (2, 1)]"
2593,3381.0,"[(7, 1)]"
2594,3382.0,"[(3, 2), (7, 1)]"
2595,3383.0,"[(3, 1)]"
2596,3384.0,"[(2, 2), (7, 2)]"
2597,3385.0,"[(1, 1), (3, 1)]"
2598,3386.0,"[(5, 4), (8, 1)]"
